10000000
       1      25    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      26    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      27    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      28    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      29    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      30    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      31    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      32    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      33    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      34    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      35    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      36    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      37    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      38    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      39    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      40    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      41    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      42    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      43    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      44    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      45    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      46    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      47    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      48    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      49    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      50    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      51    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      52    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      53    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      54    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      55    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      56    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      57    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      58    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      59    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      60    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      61    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      62    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      63    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      64    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      65    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      66    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      67    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      68    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      69    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      70    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      71    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      72    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      73    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      74    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      75    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      76    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      77    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      78    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      79    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      80    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      81    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      82    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      83    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      84    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      85    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      86    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      87    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      88    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      89    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      90    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      91    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      92    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      93    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      94    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      95    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      96    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1      97    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      98    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1      99    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     100    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     101    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     102    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     103    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     104    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     105    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     106    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     107    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     108    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     109    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     110    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     111    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     112    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     113    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     114    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     115    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     116    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     117    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     118    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     119    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     120    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     121    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     122    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     123    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     124    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     125    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     126    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     127    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     128    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     129    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     130    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     131    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     132    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     133    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     134    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     135    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     136    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     137    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     138    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     139    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     140    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     141    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     142    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     143    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     144    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     145    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     146    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     147    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     148    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     149    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     150    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     151    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     152    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     153    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     154    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     155    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     156    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     157    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     158    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     159    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     160    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     161    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     162    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     163    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     164    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     165    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     166    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     167    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     168    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     169    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     170    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     171    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     172    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     173    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     174    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     175    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     176    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     177    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     178    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     179    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     180    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     181    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     182    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     183    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     184    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     185    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     186    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     187    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     188    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     189    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     190    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     191    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     192    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     193    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     194    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     195    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     196    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     197    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     198    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     199    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     200    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     201    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     202    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     203    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     204    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     205    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     206    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     207    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     208    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     209    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     210    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     211    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     212    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     213    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     214    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     215    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     216    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     217    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     218    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     219    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     220    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     221    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     222    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     223    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     224    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     225    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     226    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     227    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     228    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     229    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     230    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     231    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     232    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     233    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     234    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     235    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     236    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     237    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     238    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     239    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     240    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     241    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     242    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     243    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     244    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     245    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     246    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     247    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     248    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     249    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     250    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     251    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     252    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     253    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     254    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     255    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     256    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     257    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     258    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     259    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     260    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     261    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     262    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     263    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     264    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     265    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     266    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     267    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     268    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     269    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     270    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     271    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     272    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     273    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     274    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     275    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     276    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     277    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     278    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     279    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     280    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     281    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     282    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     283    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     284    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     285    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     286    2.19620980E+00  8.61826075E-01 -3.93094238E-01  3.20519479E-01
       1     287    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     288    2.19621020E+00 -8.61826210E-01  3.93093263E-01 -3.20520314E-01
       1     289    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     290    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     291    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     292    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     293    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     294    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     295    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     296    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     297    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     298    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     299    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     300    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     301    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     302    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     303    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     304    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     305    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     306    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     307    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     308    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     309    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     310    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     311    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     312    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     313    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     314    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     315    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     316    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     317    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     318    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     319    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     320    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     321    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     322    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     323    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     324    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     325    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     326    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
       1     327    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     328    2.19621020E+00 -8.69800692E-01  3.84506150E-01 -3.09195370E-01
       1     329    2.19620980E+00  8.69800827E-01 -3.84505174E-01  3.09196204E-01
